Student_ID,Student_Name,Gender,Class,Section,Subject,Attendance_Percentage,Study_Hours_Per_Week,Sleep_Hours_Per_Day,Parental_Support,Internet_Access,Extracurricular_Activities,Internal_Marks,Assignment_Score,Final_Exam_Marks,Total_Marks,Grade,Result,Performance_Category
1040,Student_0040,Male,FY,C,Physics,72.4,8.3,8.2,Medium,Yes,Yes,16.8,3.2,52.9,72.8,B+,Pass,Good
1040,Student_0040,Male,FY,C,Chemistry,72.4,8.3,8.2,Medium,Yes,Yes,23.6,4.1,47.7,75.4,B+,Pass,Good
1040,Student_0040,Male,FY,C,English,72.4,8.3,8.2,Medium,Yes,Yes,14.5,7.4,41.9,63.8,B,Pass,Average
1040,Student_0040,Male,FY,C,Computer Science,72.4,8.3,8.2,Medium,Yes,Yes,27.8,7.0,26.6,61.4,B,Pass,Average
1041,Student_0041,Male,TY,B,Mathematics,92.6,9.9,7.7,High,Yes,Yes,18.7,7.0,49.1,74.8,B+,Pass,Good
1041,Student_0041,Male,TY,B,Physics,92.6,9.9,7.7,High,Yes,Yes,19.1,10.0,57.0,86.1,A,Pass,Excellent
1041,Student_0041,Male,TY,B,Chemistry,92.6,9.9,7.7,High,Yes,Yes,17.2,6.4,39.0,62.6,B,Pass,Average
1041,Student_0041,Male,TY,B,English,92.6,9.9,7.7,High,Yes,Yes,30.0,8.0,45.0,83.0,A,Pass,Excellent
1041,Student_0041,Male,TY,B,Computer Science,92.6,9.9,7.7,High,Yes,Yes,30.0,9.5,54.5,93.9,A+,Pass,Excellent
1042,Student_0042,Male,SY,C,Mathematics,78.5,15.4,4.9,Medium,Yes,No,11.6,8.7,39.4,59.6,C,Pass,Average
1042,Student_0042,Male,SY,C,Physics,78.5,15.4,4.9,Medium,Yes,No,23.7,8.9,43.6,76.2,B+,Pass,Good
1042,Student_0042,Male,SY,C,Chemistry,78.5,15.4,4.9,Medium,Yes,No,19.7,10.0,33.1,62.8,B,Pass,Average
1042,Student_0042,Male,SY,C,English,78.5,15.4,4.9,Medium,Yes,No,20.5,10.0,60.0,90.5,A+,Pass,Excellent
1042,Student_0042,Male,SY,C,Computer Science,78.5,15.4,4.9,Medium,Yes,No,21.7,5.5,41.0,68.2,B,Pass,Good
1043,Student_0043,Male,SY,A,Mathematics,80.7,10.2,6.6,Medium,Yes,Yes,24.3,5.4,38.2,67.9,B,Pass,Good
1043,Student_0043,Male,SY,A,Physics,80.7,10.2,6.6,Medium,Yes,Yes,17.6,9.5,31.2,58.3,C,Pass,Average
1043,Student_0043,Male,SY,A,Chemistry,80.7,10.2,6.6,Medium,Yes,Yes,14.5,7.9,19.8,42.2,D,Pass,Needs Improvement
1043,Student_0043,Male,SY,A,English,80.7,10.2,6.6,Medium,Yes,Yes,26.7,10.0,41.2,77.9,B+,Pass,Good
1043,Student_0043,Male,SY,A,Computer Science,80.7,10.2,6.6,Medium,Yes,Yes,13.6,7.9,36.3,57.8,C,Pass,Average
1044,Student_0044,Female,FY,B,Mathematics,72.5,15.2,7.5,High,Yes,No,19.3,5.6,45.8,70.7,B+,Pass,Good
1044,Student_0044,Female,FY,B,Physics,72.5,15.2,7.5,High,Yes,No,11.9,1.7,47.0,60.6,B,Pass,Average
1044,Student_0044,Female,FY,B,Chemistry,72.5,15.2,7.5,High,Yes,No,25.4,5.9,39.6,70.9,B+,Pass,Good
1044,Student_0044,Female,FY,B,English,72.5,15.2,7.5,High,Yes,No,26.4,7.2,42.6,76.2,B+,Pass,Good
1044,Student_0044,Female,FY,B,Computer Science,72.5,15.2,7.5,High,Yes,No,23.7,7.2,35.5,66.4,B,Pass,Good
1045,Student_0045,Male,TY,B,Mathematics,88.3,15.3,7.2,Low,Yes,Yes,19.4,6.0,51.7,77.0,B+,Pass,Good
1045,Student_0045,Male,TY,B,Physics,88.3,15.3,7.2,Low,Yes,Yes,21.9,6.6,45.5,74.0,B+,Pass,Good
1045,Student_0045,Male,TY,B,Chemistry,88.3,15.3,7.2,Low,Yes,Yes,18.6,6.7,43.6,69.0,B,Pass,Good
1045,Student_0045,Male,TY,B,English,88.3,15.3,7.2,Low,Yes,Yes,14.6,7.4,51.2,73.2,B+,Pass,Good
1045,Student_0045,Male,TY,B,Computer Science,88.3,15.3,7.2,Low,Yes,Yes,30.0,8.4,41.4,79.9,B+,Pass,Good
1046,Student_0046,Female,TY,A,Mathematics,82.3,11.6,7.7,High,Yes,Yes,9.7,4.8,31.2,45.7,D,Pass,Needs Improvement
1046,Student_0046,Female,TY,A,Physics,82.3,11.6,7.7,High,Yes,Yes,14.8,5.0,34.4,54.2,C,Pass,Average
1046,Student_0046,Female,TY,A,Chemistry,82.3,11.6,7.7,High,Yes,Yes,14.8,6.1,29.4,50.3,C,Pass,Average
1046,Student_0046,Female,TY,A,English,82.3,11.6,7.7,High,Yes,Yes,13.7,5.5,44.4,63.5,B,Pass,Average
1046,Student_0046,Female,TY,A,Computer Science,82.3,11.6,7.7,High,Yes,Yes,13.4,4.6,38.2,56.2,C,Pass,Average
1047,Student_0047,Male,FY,B,Mathematics,74.3,13.7,7.1,Low,Yes,Yes,20.1,8.9,40.5,69.5,B,Pass,Good
1047,Student_0047,Male,FY,B,Physics,74.3,13.7,7.1,Low,Yes,Yes,23.3,5.6,47.1,76.0,B+,Pass,Good
1047,Student_0047,Male,FY,B,Chemistry,74.3,13.7,7.1,Low,Yes,Yes,15.2,7.3,46.3,68.8,B,Pass,Good
1047,Student_0047,Male,FY,B,English,74.3,13.7,7.1,Low,Yes,Yes,21.6,4.1,28.5,54.2,C,Pass,Average
1047,Student_0047,Male,FY,B,Computer Science,74.3,13.7,7.1,Low,Yes,Yes,23.1,5.9,40.7,69.6,B,Pass,Good
1048,Student_0048,Female,TY,A,Mathematics,59.0,11.4,6.9,Medium,Yes,Yes,13.0,8.9,35.1,57.0,C,Pass,Average
1048,Student_0048,Female,TY,A,Physics,59.0,11.4,6.9,Medium,Yes,Yes,17.9,4.3,36.0,58.2,C,Pass,Average
1048,Student_0048,Female,TY,A,Chemistry,59.0,11.4,6.9,Medium,Yes,Yes,21.8,10.0,47.5,79.4,B+,Pass,Good
1048,Student_0048,Female,TY,A,English,59.0,11.4,6.9,Medium,Yes,Yes,24.3,10.0,51.8,86.1,A,Pass,Excellent
1048,Student_0048,Female,TY,A,Computer Science,59.0,11.4,6.9,Medium,Yes,Yes,17.1,2.8,49.1,69.1,B,Pass,Good
1049,Student_0049,Female,SY,B,Mathematics,80.6,12.4,6.8,Low,Yes,No,9.3,6.6,43.4,59.3,C,Pass,Average
1049,Student_0049,Female,SY,B,Physics,80.6,12.4,6.8,Low,Yes,No,13.9,2.8,33.7,50.4,C,Pass,Average
1049,Student_0049,Female,SY,B,Chemistry,80.6,12.4,6.8,Low,Yes,No,14.9,6.1,25.2,46.3,D,Pass,Needs Improvement
1049,Student_0049,Female,SY,B,English,80.6,12.4,6.8,Low,Yes,No,15.1,8.4,45.9,69.4,B,Pass,Good
1049,Student_0049,Female,SY,B,Computer Science,80.6,12.4,6.8,Low,Yes,No,24.1,1.2,30.1,55.4,C,Pass,Average
1050,Student_0050,Male,FY,A,Mathematics,84.9,10.0,8.2,High,Yes,Yes,23.0,8.9,43.5,75.3,B+,Pass,Good
1050,Student_0050,Male,FY,A,Physics,84.9,10.0,8.2,High,Yes,Yes,17.9,7.9,43.7,69.5,B,Pass,Good
1050,Student_0050,Male,FY,A,Chemistry,84.9,10.0,8.2,High,Yes,Yes,24.6,8.0,40.0,72.6,B+,Pass,Good
1050,Student_0050,Male,FY,A,English,84.9,10.0,8.2,High,Yes,Yes,28.2,10.0,60.0,98.2,A+,Pass,Excellent
1050,Student_0050,Male,FY,A,Computer Science,84.9,10.0,8.2,High,Yes,Yes,27.4,9.6,40.3,77.2,B+,Pass,Good
1051,Student_0051,Female,SY,B,Mathematics,66.3,14.4,7.8,Medium,Yes,No,14.3,7.6,30.5,52.3,C,Pass,Average
1051,Student_0051,Female,SY,B,Physics,66.3,14.4,7.8,Medium,Yes,No,14.6,7.5,38.1,60.2,B,Pass,Average
1051,Student_0051,Female,SY,B,Chemistry,66.3,14.4,7.8,Medium,Yes,No,18.8,4.2,35.0,57.9,C,Pass,Average
1051,Student_0051,Female,SY,B,English,66.3,14.4,7.8,Medium,Yes,No,17.8,6.1,37.0,60.9,B,Pass,Average
1051,Student_0051,Female,SY,B,Computer Science,66.3,14.4,7.8,Medium,Yes,No,16.3,6.4,58.8,81.4,A,Pass,Excellent
1052,Student_0052,Female,SY,C,Mathematics,74.5,11.0,7.4,Medium,Yes,No,8.8,7.9,36.9,53.6,C,Pass,Average
1052,Student_0052,Female,SY,C,Physics,74.5,11.0,7.4,Medium,Yes,No,14.0,8.8,43.3,66.0,B,Pass,Good
1052,Student_0052,Female,SY,C,Chemistry,74.5,11.0,7.4,Medium,Yes,No,30.0,6.7,41.5,78.3,B+,Pass,Good
1052,Student_0052,Female,SY,C,English,74.5,11.0,7.4,Medium,Yes,No,28.7,7.1,37.1,72.8,B+,Pass,Good
1052,Student_0052,Female,SY,C,Computer Science,74.5,11.0,7.4,Medium,Yes,No,17.3,6.2,51.5,75.0,B+,Pass,Good
1053,Student_0053,Female,FY,C,Mathematics,84.4,8.2,7.1,Low,Yes,Yes,22.9,8.9,54.2,86.0,A,Pass,Excellent
1053,Student_0053,Female,FY,C,Physics,84.4,8.2,7.1,Low,Yes,Yes,23.0,5.2,43.3,71.6,B+,Pass,Good
1053,Student_0053,Female,FY,C,Chemistry,84.4,8.2,7.1,Low,Yes,Yes,18.3,10.0,37.7,66.1,B,Pass,Good
1053,Student_0053,Female,FY,C,English,84.4,8.2,7.1,Low,Yes,Yes,19.2,7.9,60.0,87.1,A,Pass,Excellent
1053,Student_0053,Female,FY,C,Computer Science,84.4,8.2,7.1,Low,Yes,Yes,26.6,10.0,38.4,75.0,B+,Pass,Good
1054,Student_0054,Female,TY,C,Mathematics,59.1,17.0,6.4,Medium,Yes,Yes,12.0,8.8,27.1,47.9,D,Pass,Needs Improvement
1054,Student_0054,Female,TY,C,Physics,59.1,17.0,6.4,Medium,Yes,Yes,16.8,1.8,34.3,53.0,C,Pass,Average
1054,Student_0054,Female,TY,C,Chemistry,59.1,17.0,6.4,Medium,Yes,Yes,12.4,8.6,44.1,65.2,B,Pass,Good
1054,Student_0054,Female,TY,C,English,59.1,17.0,6.4,Medium,Yes,Yes,20.2,7.3,38.8,66.3,B,Pass,Good
1054,Student_0054,Female,TY,C,Computer Science,59.1,17.0,6.4,Medium,Yes,Yes,23.2,6.8,60.0,89.9,A,Pass,Excellent
1055,Student_0055,Female,TY,B,Mathematics,70.2,17.1,6.7,High,Yes,No,26.0,9.1,53.4,88.5,A,Pass,Excellent
1055,Student_0055,Female,TY,B,Physics,70.2,17.1,6.7,High,Yes,No,28.5,9.1,53.8,91.4,A+,Pass,Excellent
1055,Student_0055,Female,TY,B,Chemistry,70.2,17.1,6.7,High,Yes,No,20.4,6.6,50.7,77.7,B+,Pass,Good
1055,Student_0055,Female,TY,B,English,70.2,17.1,6.7,High,Yes,No,13.3,8.3,52.5,74.0,B+,Pass,Good
1055,Student_0055,Female,TY,B,Computer Science,70.2,17.1,6.7,High,Yes,No,29.7,10.0,60.0,99.7,A+,Pass,Excellent
1056,Student_0056,Female,SY,B,Mathematics,82.5,19.6,8.2,Medium,Yes,Yes,21.5,6.7,39.0,67.3,B,Pass,Good
1056,Student_0056,Female,SY,B,Physics,82.5,19.6,8.2,Medium,Yes,Yes,26.3,8.1,53.3,87.7,A,Pass,Excellent
1056,Student_0056,Female,SY,B,Chemistry,82.5,19.6,8.2,Medium,Yes,Yes,22.9,8.2,52.4,83.5,A,Pass,Excellent
1056,Student_0056,Female,SY,B,English,82.5,19.6,8.2,Medium,Yes,Yes,27.9,10.0,42.3,80.2,A,Pass,Excellent
1056,Student_0056,Female,SY,B,Computer Science,82.5,19.6,8.2,Medium,Yes,Yes,27.7,4.9,58.7,91.4,A+,Pass,Excellent
1057,Student_0057,Male,SY,C,Mathematics,91.3,8.9,8.1,Medium,Yes,No,18.2,7.3,44.9,70.4,B+,Pass,Good
1057,Student_0057,Male,SY,C,Physics,91.3,8.9,8.1,Medium,Yes,No,25.1,9.9,52.6,87.5,A,Pass,Excellent
1057,Student_0057,Male,SY,C,Chemistry,91.3,8.9,8.1,Medium,Yes,No,13.9,8.8,24.1,46.7,D,Pass,Needs Improvement
1057,Student_0057,Male,SY,C,English,91.3,8.9,8.1,Medium,Yes,No,13.0,10.0,35.6,58.6,C,Pass,Average
1057,Student_0057,Male,SY,C,Computer Science,91.3,8.9,8.1,Medium,Yes,No,21.7,10.0,52.9,84.6,A,Pass,Excellent
1058,Student_0058,Male,SY,C,Mathematics,100.0,11.6,6.3,Medium,Yes,No,20.1,8.3,42.0,70.4,B+,Pass,Good
1058,Student_0058,Male,SY,C,Physics,100.0,11.6,6.3,Medium,Yes,No,19.0,8.2,50.7,77.9,B+,Pass,Good
1058,Student_0058,Male,SY,C,Chemistry,100.0,11.6,6.3,Medium,Yes,No,21.6,2.4,60.0,84.0,A,Pass,Excellent
1058,Student_0058,Male,SY,C,English,100.0,11.6,6.3,Medium,Yes,No,30.0,7.5,60.0,97.5,A+,Pass,Excellent
1058,Student_0058,Male,SY,C,Computer Science,100.0,11.6,6.3,Medium,Yes,No,22.6,8.8,34.3,65.7,B,Pass,Good
1059,Student_0059,Male,SY,A,Mathematics,100.0,15.2,7.1,Medium,Yes,Yes,19.7,8.8,60.0,88.5,A,Pass,Excellent
1059,Student_0059,Male,SY,A,Physics,100.0,15.2,7.1,Medium,Yes,Yes,22.0,7.1,46.1,75.2,B+,Pass,Good
1059,Student_0059,Male,SY,A,Chemistry,100.0,15.2,7.1,Medium,Yes,Yes,16.0,9.3,55.9,81.2,A,Pass,Excellent
1059,Student_0059,Male,SY,A,English,100.0,15.2,7.1,Medium,Yes,Yes,26.4,10.0,60.0,96.4,A+,Pass,Excellent
1059,Student_0059,Male,SY,A,Computer Science,100.0,15.2,7.1,Medium,Yes,Yes,25.4,9.7,60.0,95.2,A+,Pass,Excellent
1060,Student_0060,Male,SY,A,Mathematics,79.7,11.5,7.5,Low,Yes,No,19.0,6.3,45.3,70.6,B+,Pass,Good
1060,Student_0060,Male,SY,A,Physics,79.7,11.5,7.5,Low,Yes,No,12.1,6.6,30.7,49.5,D,Pass,Needs Improvement
1060,Student_0060,Male,SY,A,Chemistry,79.7,11.5,7.5,Low,Yes,No,8.3,9.6,34.0,51.8,C,Pass,Average
1060,Student_0060,Male,SY,A,English,79.7,11.5,7.5,Low,Yes,No,15.9,4.7,57.3,77.8,B+,Pass,Good
1060,Student_0060,Male,SY,A,Computer Science,79.7,11.5,7.5,Low,Yes,No,25.7,5.6,47.6,78.8,B+,Pass,Good
1061,Student_0061,Male,FY,A,Mathematics,72.2,16.9,7.5,Low,Yes,Yes,17.7,5.0,39.7,62.5,B,Pass,Average
1061,Student_0061,Male,FY,A,Physics,72.2,16.9,7.5,Low,Yes,Yes,9.2,4.6,38.5,52.3,C,Pass,Average
1061,Student_0061,Male,FY,A,Chemistry,72.2,16.9,7.5,Low,Yes,Yes,17.9,2.4,29.1,49.5,D,Pass,Needs Improvement
1061,Student_0061,Male,FY,A,English,72.2,16.9,7.5,Low,Yes,Yes,22.2,6.9,46.7,75.8,B+,Pass,Good
1061,Student_0061,Male,FY,A,Computer Science,72.2,16.9,7.5,Low,Yes,Yes,20.0,3.5,36.6,60.1,B,Pass,Average
1062,Student_0062,Male,SY,C,Mathematics,89.1,16.5,7.5,High,Yes,Yes,16.2,5.5,46.7,68.4,B,Pass,Good
1062,Student_0062,Male,SY,C,Physics,89.1,16.5,7.5,High,Yes,Yes,23.6,3.7,48.3,75.6,B+,Pass,Good
1062,Student_0062,Male,SY,C,Chemistry,89.1,16.5,7.5,High,Yes,Yes,25.8,10.0,42.4,78.2,B+,Pass,Good
1062,Student_0062,Male,SY,C,English,89.1,16.5,7.5,High,Yes,Yes,28.1,10.0,59.9,98.0,A+,Pass,Excellent
1062,Student_0062,Male,SY,C,Computer Science,89.1,16.5,7.5,High,Yes,Yes,23.2,2.3,55.3,80.9,A,Pass,Excellent
1063,Student_0063,Female,TY,C,Mathematics,71.5,16.4,5.8,High,Yes,No,25.3,10.0,50.9,86.2,A,Pass,Excellent
1063,Student_0063,Female,TY,C,Physics,71.5,16.4,5.8,High,Yes,No,26.7,9.0,34.6,70.4,B+,Pass,Good
1063,Student_0063,Female,TY,C,Chemistry,71.5,16.4,5.8,High,Yes,No,27.7,6.1,52.0,85.8,A,Pass,Excellent
1063,Student_0063,Female,TY,C,English,71.5,16.4,5.8,High,Yes,No,29.9,6.4,45.5,81.8,A,Pass,Excellent
1063,Student_0063,Female,TY,C,Computer Science,71.5,16.4,5.8,High,Yes,No,27.6,5.5,51.6,84.7,A,Pass,Excellent
1064,Student_0064,Male,SY,C,Mathematics,68.9,21.3,5.7,Medium,Yes,Yes,28.8,3.6,46.3,78.7,B+,Pass,Good
1064,Student_0064,Male,SY,C,Physics,68.9,21.3,5.7,Medium,Yes,Yes,28.0,7.1,56.4,91.5,A+,Pass,Excellent
1064,Student_0064,Male,SY,C,Chemistry,68.9,21.3,5.7,Medium,Yes,Yes,27.0,6.6,54.1,87.7,A,Pass,Excellent
1064,Student_0064,Male,SY,C,English,68.9,21.3,5.7,Medium,Yes,Yes,28.1,10.0,38.6,76.7,B+,Pass,Good
1064,Student_0064,Male,SY,C,Computer Science,68.9,21.3,5.7,Medium,Yes,Yes,30.0,9.8,42.1,81.9,A,Pass,Excellent
1065,Student_0065,Male,FY,A,Mathematics,74.3,17.2,8.3,High,Yes,No,22.6,4.6,34.8,62.0,B,Pass,Average
1065,Student_0065,Male,FY,A,Physics,74.3,17.2,8.3,High,Yes,No,19.5,6.2,46.4,72.1,B+,Pass,Good
1065,Student_0065,Male,FY,A,Chemistry,74.3,17.2,8.3,High,Yes,No,24.5,8.0,45.0,77.5,B+,Pass,Good
1065,Student_0065,Male,FY,A,English,74.3,17.2,8.3,High,Yes,No,27.5,7.0,41.4,76.0,B+,Pass,Good
1065,Student_0065,Male,FY,A,Computer Science,74.3,17.2,8.3,High,Yes,No,28.2,1.2,47.7,77.1,B+,Pass,Good
1066,Student_0066,Female,TY,B,Mathematics,72.8,14.8,8.7,Low,Yes,No,11.4,7.2,42.0,60.6,B,Pass,Average
1066,Student_0066,Female,TY,B,Physics,72.8,14.8,8.7,Low,Yes,No,12.9,2.9,27.1,43.0,D,Pass,Needs Improvement
1066,Student_0066,Female,TY,B,Chemistry,72.8,14.8,8.7,Low,Yes,No,27.1,10.0,40.2,77.2,B+,Pass,Good
1066,Student_0066,Female,TY,B,English,72.8,14.8,8.7,Low,Yes,No,14.2,6.1,23.1,43.3,D,Pass,Needs Improvement
1066,Student_0066,Female,TY,B,Computer Science,72.8,14.8,8.7,Low,Yes,No,21.6,4.0,31.0,56.5,C,Pass,Average
1067,Student_0067,Male,FY,C,Mathematics,83.0,13.0,5.4,Medium,Yes,Yes,19.2,10.0,57.5,86.7,A,Pass,Excellent
1067,Student_0067,Male,FY,C,Physics,83.0,13.0,5.4,Medium,Yes,Yes,20.5,7.8,57.1,85.5,A,Pass,Excellent
1067,Student_0067,Male,FY,C,Chemistry,83.0,13.0,5.4,Medium,Yes,Yes,19.3,10.0,30.4,59.7,C,Pass,Average
1067,Student_0067,Male,FY,C,English,83.0,13.0,5.4,Medium,Yes,Yes,23.2,8.3,40.8,72.3,B+,Pass,Good
1067,Student_0067,Male,FY,C,Computer Science,83.0,13.0,5.4,Medium,Yes,Yes,25.8,8.3,44.0,78.1,B+,Pass,Good
1068,Student_0068,Female,FY,B,Mathematics,70.8,13.4,7.0,Medium,Yes,Yes,10.8,2.2,50.6,63.6,B,Pass,Average
1068,Student_0068,Female,FY,B,Physics,70.8,13.4,7.0,Medium,Yes,Yes,15.1,2.8,36.0,53.9,C,Pass,Average
1068,Student_0068,Female,FY,B,Chemistry,70.8,13.4,7.0,Medium,Yes,Yes,18.4,4.1,34.8,57.3,C,Pass,Average
1068,Student_0068,Female,FY,B,English,70.8,13.4,7.0,Medium,Yes,Yes,26.7,3.2,35.8,65.8,B,Pass,Good
1068,Student_0068,Female,FY,B,Computer Science,70.8,13.4,7.0,Medium,Yes,Yes,9.2,10.0,46.0,65.2,B,Pass,Good
1069,Student_0069,Male,FY,B,Mathematics,79.0,8.7,7.9,Medium,Yes,Yes,12.8,4.6,36.3,53.7,C,Pass,Average
1069,Student_0069,Male,FY,B,Physics,79.0,8.7,7.9,Medium,Yes,Yes,19.9,3.9,35.5,59.3,C,Pass,Average
1069,Student_0069,Male,FY,B,Chemistry,79.0,8.7,7.9,Medium,Yes,Yes,22.7,10.0,45.6,78.3,B+,Pass,Good
1069,Student_0069,Male,FY,B,English,79.0,8.7,7.9,Medium,Yes,Yes,18.1,6.2,47.4,71.7,B+,Pass,Good
1069,Student_0069,Male,FY,B,Computer Science,79.0,8.7,7.9,Medium,Yes,Yes,18.9,8.3,36.1,63.4,B,Pass,Average
1070,Student_0070,Female,FY,B,Mathematics,97.1,5.2,4.6,Medium,Yes,Yes,20.5,6.6,54.0,81.1,A,Pass,Excellent
1070,Student_0070,Female,FY,B,Physics,97.1,5.2,4.6,Medium,Yes,Yes,17.0,8.5,60.0,85.5,A,Pass,Excellent
1070,Student_0070,Female,FY,B,Chemistry,97.1,5.2,4.6,Medium,Yes,Yes,16.8,10.0,39.1,65.9,B,Pass,Good
1070,Student_0070,Female,FY,B,English,97.1,5.2,4.6,Medium,Yes,Yes,30.0,5.8,60.0,95.8,A+,Pass,Excellent
1070,Student_0070,Female,FY,B,Computer Science,97.1,5.2,4.6,Medium,Yes,Yes,22.0,7.3,44.2,73.5,B+,Pass,Good
1071,Student_0071,Female,TY,A,Mathematics,79.5,16.3,5.8,High,Yes,Yes,8.6,1.6,15.7,25.9,F,Fail,Needs Improvement
1071,Student_0071,Female,TY,A,Physics,79.5,16.3,5.8,High,Yes,Yes,16.8,9.6,51.2,77.6,B+,Pass,Good
1071,Student_0071,Female,TY,A,Chemistry,79.5,16.3,5.8,High,Yes,Yes,10.5,5.5,46.6,62.6,B,Pass,Average
1071,Student_0071,Female,TY,A,English,79.5,16.3,5.8,High,Yes,Yes,12.7,8.8,50.0,71.6,B+,Pass,Good
1071,Student_0071,Female,TY,A,Computer Science,79.5,16.3,5.8,High,Yes,Yes,8.6,0.0,34.5,43.0,D,Pass,Needs Improvement
1072,Student_0072,Male,SY,B,Mathematics,96.2,20.1,6.9,High,Yes,No,16.2,4.1,55.7,75.9,B+,Pass,Good
1072,Student_0072,Male,SY,B,Physics,96.2,20.1,6.9,High,Yes,No,27.9,7.5,50.7,86.1,A,Pass,Excellent
1072,Student_0072,Male,SY,B,Chemistry,96.2,20.1,6.9,High,Yes,No,28.9,7.0,49.9,85.9,A,Pass,Excellent
1072,Student_0072,Male,SY,B,English,96.2,20.1,6.9,High,Yes,No,30.0,10.0,58.1,98.1,A+,Pass,Excellent
1072,Student_0072,Male,SY,B,Computer Science,96.2,20.1,6.9,High,Yes,No,30.0,10.0,55.9,95.9,A+,Pass,Excellent
1073,Student_0073,Male,FY,C,Mathematics,92.4,12.3,6.3,Low,Yes,No,20.8,9.0,36.7,66.5,B,Pass,Good
1073,Student_0073,Male,FY,C,Physics,92.4,12.3,6.3,Low,Yes,No,18.3,8.1,53.0,79.4,B+,Pass,Good
1073,Student_0073,Male,FY,C,Chemistry,92.4,12.3,6.3,Low,Yes,No,22.3,7.5,48.0,77.8,B+,Pass,Good
1073,Student_0073,Male,FY,C,English,92.4,12.3,6.3,Low,Yes,No,26.6,7.1,50.8,84.5,A,Pass,Excellent
1073,Student_0073,Male,FY,C,Computer Science,92.4,12.3,6.3,Low,Yes,No,16.5,9.0,35.6,61.0,B,Pass,Average
1074,Student_0074,Female,TY,A,Mathematics,85.1,21.9,7.2,Medium,Yes,No,17.9,4.0,38.1,60.0,B,Pass,Average
1074,Student_0074,Female,TY,A,Physics,85.1,21.9,7.2,Medium,Yes,No,21.4,8.0,50.3,79.7,B+,Pass,Good
1074,Student_0074,Female,TY,A,Chemistry,85.1,21.9,7.2,Medium,Yes,No,23.8,8.3,37.8,69.9,B,Pass,Good
1074,Student_0074,Female,TY,A,English,85.1,21.9,7.2,Medium,Yes,No,28.2,7.1,50.7,85.9,A,Pass,Excellent
1074,Student_0074,Female,TY,A,Computer Science,85.1,21.9,7.2,Medium,Yes,No,23.1,10.0,36.8,69.8,B,Pass,Good
1075,Student_0075,Female,TY,C,Mathematics,73.8,13.1,8.6,High,Yes,Yes,19.5,6.8,35.4,61.7,B,Pass,Average
1075,Student_0075,Female,TY,C,Physics,73.8,13.1,8.6,High,Yes,Yes,8.3,6.0,44.0,58.3,C,Pass,Average
1075,Student_0075,Female,TY,C,Chemistry,73.8,13.1,8.6,High,Yes,Yes,21.6,6.3,43.4,71.3,B+,Pass,Good
1075,Student_0075,Female,TY,C,English,73.8,13.1,8.6,High,Yes,Yes,16.2,7.7,44.9,68.7,B,Pass,Good
1075,Student_0075,Female,TY,C,Computer Science,73.8,13.1,8.6,High,Yes,Yes,21.7,6.2,45.7,73.6,B+,Pass,Good
1076,Student_0076,Female,TY,C,Mathematics,90.5,4.2,6.1,Medium,Yes,No,19.2,2.6,44.6,66.4,B,Pass,Good
1076,Student_0076,Female,TY,C,Physics,90.5,4.2,6.1,Medium,Yes,No,17.0,5.4,55.3,77.7,B+,Pass,Good
1076,Student_0076,Female,TY,C,Chemistry,90.5,4.2,6.1,Medium,Yes,No,15.3,5.1,24.0,44.3,D,Pass,Needs Improvement
1076,Student_0076,Female,TY,C,English,90.5,4.2,6.1,Medium,Yes,No,30.0,9.4,44.2,83.5,A,Pass,Excellent
1076,Student_0076,Female,TY,C,Computer Science,90.5,4.2,6.1,Medium,Yes,No,25.0,1.6,50.4,77.0,B+,Pass,Good
1077,Student_0077,Female,FY,A,Mathematics,75.0,18.6,7.1,Medium,No,Yes,24.1,7.2,38.4,69.7,B,Pass,Good
1077,Student_0077,Female,FY,A,Physics,75.0,18.6,7.1,Medium,No,Yes,12.6,4.3,43.5,60.4,B,Pass,Average
1077,Student_0077,Female,FY,A,Chemistry,75.0,18.6,7.1,Medium,No,Yes,13.6,4.2,51.9,69.6,B,Pass,Good
1077,Student_0077,Female,FY,A,English,75.0,18.6,7.1,Medium,No,Yes,22.1,3.6,47.2,72.9,B+,Pass,Good
1077,Student_0077,Female,FY,A,Computer Science,75.0,18.6,7.1,Medium,No,Yes,18.3,1.9,36.7,56.9,C,Pass,Average
1078,Student_0078,Male,SY,C,Mathematics,78.0,11.6,6.6,Medium,Yes,Yes,16.3,4.4,36.6,57.3,C,Pass,Average
1078,Student_0078,Male,SY,C,Physics,78.0,11.6,6.6,Medium,Yes,Yes,19.4,10.0,54.6,83.9,A,Pass,Excellent
1078,Student_0078,Male,SY,C,Chemistry,78.0,11.6,6.6,Medium,Yes,Yes,18.2,6.0,32.4,56.5,C,Pass,Average
1078,Student_0078,Male,SY,C,English,78.0,11.6,6.6,Medium,Yes,Yes,11.8,0.4,33.1,45.3,D,Pass,Needs Improvement
1078,Student_0078,Male,SY,C,Computer Science,78.0,11.6,6.6,Medium,Yes,Yes,27.2,10.0,40.4,77.6,B+,Pass,Good
1079,Student_0079,Male,TY,C,Mathematics,82.0,19.0,7.2,Medium,No,Yes,16.2,7.5,38.0,61.7,B,Pass,Average
1079,Student_0079,Male,TY,C,Physics,82.0,19.0,7.2,Medium,No,Yes,16.3,9.1,40.5,66.0,B,Pass,Good
1079,Student_0079,Male,TY,C,Chemistry,82.0,19.0,7.2,Medium,No,Yes,23.7,7.2,59.8,90.7,A+,Pass,Excellent
